iteration,locality,amr_bounds,component/count,component/time,count/allocate,count/begin_migration,count/bind,count/bind_gid,count/bind_name,count/bind_prefix,count/cache/entries,count/cache/erase_entry,count/cache/evictions,count/cache/get_entry,count/cache/hits,count/cache/insert_entry,count/cache/insertions,count/cache/misses,count/cache/update_entry,count/cumulative,count/cumulative-phases,count/decrement_credit,count/end_migration,count/free,count/get_component_typename,count/increment_credit,count/iterate_names,count/iterate_types,count/localities,count/num_localities,count/num_localities_type,count/num_threads,count/on_symbol_namespace_event,count/resolve,count/resolve_gid,count/resolve_id,count/resolve_locality,count/route,count/unbind,count/unbind_gid,count/unbind_name,locality/count,locality/time,primary/count,primary/time,subgrid_leaves,subgrids,symbol/count,symbol/time,time/allocate,time/begin_migration,time/bind,time/bind_gid,time/bind_name,time/bind_prefix,time/cache/erase_entry,time/cache/get_entry,time/cache/insert_entry,time/cache/update_entry,time/decrement_credit,time/end_migration,time/free,time/get_component_typename,time/increment_credit,time/iterate_names,time/iterate_types,time/localities,time/num_localities,time/num_localities_type,time/num_threads,time/on_symbol_namespace_event,time/resolve,time/resolve_gid,time/resolve_id,time/resolve_locality,time/route,time/unbind,time/unbind_gid,time/unbind_name,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0
1,10,0.0,,,0.0,0.0,93.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.666666666666664,923.047619047619,0.0,0.0,,,0.0,0.0,,,,,,0.0,85.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,178.0,354876.0,0.0,0.0,234601.0,0.0,,,0.0,1713.0,1597.0,5331.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,120275.0,0.0,,,0.0,0.0,0.0,,350.98,314.6566666666667,320.99,357.9866666666667,361.3066666666667,308.32,343.32,350.99,341.32,337.9866666666667,83.21666666666667,68.32333333333334,72.65666666666667,63.99,63.99666666666667,55.660000000000004,70.99,78.32333333333334,72.32333333333334,75.32333333333334
1,11,0.0,,,0.0,0.0,93.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,49.904761904761905,2637.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,87.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,180.0,346496.0,0.0,0.0,230431.0,0.0,,,0.0,1936.0,1524.0,5356.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,116065.0,0.0,,,0.0,0.0,0.0,,1066.6466666666668,1041.9833333333333,1018.98,1038.32,991.9833333333332,1000.9566666666666,1004.9433333333333,1053.26,1044.61,1152.6499999999999,63.616666666666674,67.99333333333334,146.65666666666667,85.65666666666668,87.32666666666667,96.65666666666668,125.99333333333334,136.65666666666667,163.65666666666667,156.32000000000002
1,12,0.0,,,0.0,0.0,86.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.80952380952381,2293.6666666666665,0.0,0.0,,,0.0,0.0,,,,,,0.0,84.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,170.0,336265.0,0.0,0.0,215213.0,0.0,,,0.0,1863.0,1462.0,4918.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,121052.0,0.0,,,0.0,0.0,0.0,,765.9566666666666,716.8833333333333,678.3166666666667,691.3166666666666,661.99,673.9866666666667,705.9899999999999,683.3233333333333,675.6533333333333,774.98,74.66000000000001,204.32333333333335,174.65333333333334,187.65333333333334,208.98666666666668,229.32333333333335,187.66,178.32333333333335,194.99333333333334,208.65333333333334
1,13,0.0,,,0.0,0.0,72.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,47.666666666666664,891.7619047619048,0.0,0.0,,,0.0,0.0,,,,,,0.0,69.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,141.0,276608.0,0.0,0.0,178774.0,0.0,,,0.0,1827.0,1257.0,5018.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,97834.0,0.0,,,0.0,0.0,0.0,,1151.64,224.99,239.65,225.98666666666668,243.65666666666667,234.29333333333332,238.99,235.65333333333334,252.32000000000002,269.98333333333335,67.66333333333334,64.99333333333334,61.32333333333333,65.66000000000001,61.660000000000004,59.99,56.99333333333334,66.65333333333334,74.32000000000001,64.99
1,14,0.0,,,0.0,0.0,100.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.904761904761905,261.04761904761904,0.0,0.0,,,0.0,0.0,,,,,,0.0,94.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,194.0,395193.0,0.0,0.0,259366.0,0.0,,,0.0,2022.0,1080.0,4569.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,135827.0,0.0,,,0.0,0.0,0.0,,137.63,102.65666666666668,98.29666666666667,94.65333333333335,99.99000000000001,110.65333333333335,90.32666666666667,126.65333333333335,108.32333333333334,100.99333333333334,67.99333333333334,74.66000000000001,62.330000000000005,67.66000000000001,65.99,58.99333333333334,66.32000000000001,75.65333333333334,76.65333333333334,85.98666666666668
1,15,0.0,,,0.0,0.0,105.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,53.476190476190474,605.3333333333334,0.0,0.0,,,0.0,0.0,,,,,,0.0,100.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,205.0,403404.0,0.0,0.0,262506.0,0.0,,,0.0,2122.0,1254.0,6312.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,140898.0,0.0,,,0.0,0.0,0.0,,694.3133333333334,166.99,180.65,160.66,176.65666666666667,185.32333333333335,172.32333333333335,165.59,173.63333333333333,180.99,82.32333333333334,70.32333333333334,77.65666666666667,65.99666666666667,72.32000000000001,72.99,69.32666666666667,67.99,73.99,70.65666666666667
1,16,0.0,,,0.0,0.0,84.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,48.76190476190476,716.9047619047619,0.0,0.0,,,0.0,0.0,,,,,,0.0,81.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,165.0,321659.0,0.0,0.0,210011.0,0.0,,,0.0,1833.0,1414.0,4843.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,111648.0,0.0,,,0.0,0.0,0.0,,271.98333333333335,263.32,276.6333333333333,287.3233333333333,257.99333333333334,272.99,251.64666666666668,278.6566666666667,260.26,260.99,80.65666666666667,65.32666666666667,71.65666666666667,62.99333333333334,64.66000000000001,63.99333333333334,70.31333333333333,62.99,62.32333333333333,67.65666666666667
1,17,0.0,,,0.0,0.0,88.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.476190476190474,1944.3333333333333,0.0,0.0,,,0.0,0.0,,,,,,0.0,86.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,174.0,342306.0,0.0,0.0,219607.0,0.0,,,0.0,2339.0,1111.0,4875.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,122699.0,0.0,,,0.0,0.0,0.0,,750.6433333333333,710.6533333333333,710.9833333333332,612.9633333333334,681.32,693.6433333333333,680.32,663.32,728.9866666666667,735.6433333333333,80.88333333333334,66.32333333333334,72.32333333333334,61.99,56.99333333333334,72.66000000000001,66.32666666666667,76.99,65.32666666666667,69.99
1,18,0.0,,,0.0,0.0,93.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.666666666666664,2298.095238095238,0.0,0.0,,,0.0,0.0,,,,,,0.0,90.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,183.0,359337.0,0.0,0.0,236928.0,0.0,,,0.0,1993.0,1411.0,5014.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,122409.0,0.0,,,0.0,0.0,0.0,,804.9766666666666,745.31,729.9633333333333,798.9866666666667,756.9866666666667,766.3133333333334,762.32,788.65,735.65,822.9866666666667,83.27666666666666,112.65666666666668,127.66000000000001,126.65666666666668,124.99000000000001,128.98666666666668,124.99000000000001,120.99000000000001,114.65666666666668,121.32666666666667
1,19,0.0,,,0.0,0.0,72.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,47.095238095238095,1896.2857142857142,0.0,0.0,,,0.0,0.0,,,,,,0.0,67.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,139.0,274848.0,0.0,0.0,178171.0,0.0,,,0.0,1950.0,1096.0,5464.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,96677.0,0.0,,,0.0,0.0,0.0,,699.3133333333334,641.9866666666667,664.32,692.9866666666667,643.9633333333334,672.9666666666667,652.32,700.6533333333333,695.9733333333334,721.6533333333333,69.65666666666667,66.99,64.99333333333334,69.98666666666666,69.32333333333334,65.65666666666667,76.65333333333334,66.32666666666667,73.32333333333334,66.66000000000001
1,20,0.0,,,0.0,0.0,85.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.666666666666664,2204.7619047619046,0.0,0.0,,,0.0,0.0,,,,,,0.0,82.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,167.0,328700.0,0.0,0.0,213060.0,0.0,,,0.0,1651.0,1314.0,5495.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,115640.0,0.0,,,0.0,0.0,0.0,,725.31,669.6533333333333,697.32,710.9866666666667,719.5933333333334,715.98,683.9633333333333,687.6533333333333,645.6566666666666,649.99,63.330000000000005,185.32666666666668,193.32333333333335,183.99,179.32333333333335,175.99333333333334,177.66,161.32333333333335,168.66,172.65666666666667
1,21,0.0,,,0.0,0.0,99.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.61904761904762,191.57142857142858,0.0,0.0,,,0.0,0.0,,,,,,0.0,89.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,188.0,375629.0,0.0,0.0,247611.0,0.0,,,0.0,1997.0,1473.0,5458.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,128018.0,0.0,,,0.0,0.0,0.0,,109.64999999999999,82.66000000000001,71.99666666666667,80.32333333333334,85.93666666666667,74.32333333333334,86.31333333333333,84.65666666666667,95.96666666666665,84.65666666666667,62.99666666666667,67.32666666666667,69.32333333333334,65.32666666666667,62.656666666666666,72.99,68.65666666666667,65.32333333333334,71.65666666666667,69.65666666666667
1,22,0.0,,,0.0,0.0,103.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,54.095238095238095,3689.095238095238,0.0,0.0,,,0.0,0.0,,,,,,0.0,100.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,203.0,402805.0,0.0,0.0,258425.0,0.0,,,0.0,1983.0,1286.0,4883.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,144380.0,0.0,,,0.0,0.0,0.0,,1185.9766666666667,1214.3033333333333,1201.9833333333333,1185.9866666666667,1138.9633333333334,1148.9766666666667,1198.3166666666666,1223.9833333333333,1302.3166666666666,1246.3133333333333,80.98666666666666,160.32333333333335,193.32333333333335,177.66,195.65666666666667,163.65333333333334,215.65666666666667,179.99,185.32333333333335,176.99
1,23,0.0,,,0.0,0.0,96.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.61904761904762,813.8571428571429,0.0,0.0,,,0.0,0.0,,,,,,0.0,90.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,186.0,366411.0,0.0,0.0,240353.0,0.0,,,0.0,2041.0,1214.0,5181.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,126058.0,0.0,,,0.0,0.0,0.0,,233.98333333333335,200.65,210.65666666666667,232.32333333333335,217.32333333333335,986.6433333333333,255.32333333333335,209.65666666666667,209.32333333333335,241.63333333333333,73.93666666666667,71.99,69.99,61.660000000000004,66.66000000000001,67.66000000000001,63.99333333333334,65.99333333333334,84.65333333333334,79.65333333333334
1,24,0.0,,,0.0,0.0,96.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.142857142857146,188.61904761904762,0.0,0.0,,,0.0,0.0,,,,,,0.0,90.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,186.0,362990.0,0.0,0.0,235800.0,0.0,,,0.0,1818.0,1297.0,4828.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,127190.0,0.0,,,0.0,0.0,0.0,,111.65333333333335,78.32333333333334,85.65666666666668,70.99,84.32333333333334,88.26333333333334,80.65666666666667,73.32666666666667,75.65666666666667,72.55666666666667,71.65666666666667,69.32333333333334,65.99,64.65333333333334,72.32666666666667,79.32333333333334,71.65666666666667,62.99,73.32000000000001,65.32333333333334
1,25,0.0,,,0.0,0.0,99.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.76190476190476,789.6666666666666,0.0,0.0,,,0.0,0.0,,,,,,0.0,94.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,193.0,378186.0,0.0,0.0,245701.0,0.0,,,0.0,1967.0,1283.0,4402.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,132485.0,0.0,,,0.0,0.0,0.0,,333.98333333333335,267.6466666666667,257.6566666666667,271.3,283.65333333333336,268.26,290.3233333333333,293.9866666666667,298.3233333333333,333.99333333333334,73.65666666666667,84.65666666666667,88.99333333333334,93.32333333333334,95.66000000000001,103.65666666666668,95.66000000000001,87.99333333333334,87.32666666666667,82.33
1,26,0.0,,,0.0,0.0,100.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,52.857142857142854,2875.9523809523807,0.0,0.0,,,0.0,0.0,,,,,,0.0,96.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,196.0,371632.0,0.0,0.0,241939.0,0.0,,,0.0,1902.0,1127.0,4920.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,129693.0,0.0,,,0.0,0.0,0.0,,1020.6466666666666,1019.9733333333334,1011.9866666666667,1013.9833333333332,968.9866666666667,965.9633333333333,990.9866666666667,1024.98,1098.9833333333333,1110.6499999999999,68.99333333333334,71.32666666666667,58.99333333333334,71.99,74.99,73.99,66.99,81.32666666666667,53.660000000000004,75.32333333333334
1,27,0.0,,,0.0,0.0,88.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.476190476190474,2166.285714285714,0.0,0.0,,,0.0,0.0,,,,,,0.0,85.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,173.0,342714.0,0.0,0.0,222744.0,0.0,,,0.0,1775.0,1717.0,6173.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,119970.0,0.0,,,0.0,0.0,0.0,,742.29,753.6466666666666,782.65,725.6533333333333,755.6533333333333,748.9899999999999,776.3133333333334,802.6533333333333,830.65,829.32,74.99333333333334,71.99333333333334,66.99333333333334,70.65666666666667,66.99,60.99333333333334,75.99,66.32666666666667,63.326666666666675,64.99333333333334
1,28,0.0,,,0.0,0.0,90.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,50.714285714285715,917.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,87.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,177.0,343871.0,0.0,0.0,224814.0,0.0,,,0.0,1847.0,1273.0,4482.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,119057.0,0.0,,,0.0,0.0,0.0,,348.9766666666667,346.22333333333336,346.99,364.3,340.3233333333333,309.99,325.6566666666667,340.6566666666667,329.6566666666667,324.6466666666667,78.32666666666667,68.66000000000001,76.99,54.99333333333334,68.32666666666667,58.99333333333334,72.99,70.99333333333334,73.99,61.653333333333336
1,29,0.0,,,0.0,0.0,81.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,49.095238095238095,3366.3809523809523,0.0,0.0,,,0.0,0.0,,,,,,0.0,79.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,160.0,325176.0,0.0,0.0,212148.0,0.0,,,0.0,1814.0,1449.0,5214.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,113028.0,0.0,,,0.0,0.0,0.0,,1010.98,1004.9666666666667,1016.6533333333333,952.9566666666666,1099.6499999999999,978.6533333333333,998.6533333333333,913.9866666666667,1044.32,1014.32,60.99333333333334,282.3233333333333,267.3233333333333,267.99,271.6566666666667,308.99,298.32666666666665,289.99333333333334,261.32,284.99
1,30,0.0,,,0.0,0.0,88.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,49.61904761904762,563.7619047619048,0.0,0.0,,,0.0,0.0,,,,,,0.0,82.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,170.0,334923.0,0.0,0.0,220626.0,0.0,,,0.0,1652.0,1171.0,4782.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,114297.0,0.0,,,0.0,0.0,0.0,,214.98000000000002,190.99,159.27666666666667,182.65333333333334,175.65666666666667,183.62333333333333,204.99,171.66,179.99,181.32333333333335,63.60333333333333,105.65333333333335,72.65666666666667,102.98666666666668,109.32333333333334,87.32333333333334,99.65666666666668,121.99333333333334,77.65333333333334,129.99
1,31,0.0,,,0.0,0.0,101.0,0.0,,,1.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,51.857142857142854,4661.476190476191,0.0,0.0,,,0.0,0.0,,,,,,0.0,99.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,200.0,405297.0,0.0,0.0,260461.0,0.0,,,0.0,1855.0,1162.0,6164.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,144836.0,0.0,,,0.0,0.0,0.0,,1808.3033333333333,1833.6499999999999,1684.64,1800.88,1730.5666666666666,1754.3133333333333,1849.9799999999998,1846.9766666666667,1818.3166666666666,1927.3133333333333,76.99,65.99,75.32000000000001,69.99,80.98666666666666,71.98666666666666,65.99,65.32333333333334,73.98666666666666,77.65666666666667
